,Unnamed: 0,doc_id,text,score1_int,num
133,134,134,  明白    商品 麥當勞 兒童 玩具   推出 拉拉 熊含 影片 時間        廠商 分店 麥當勞 板橋 文化 商品名稱 快樂 兒童 內容 快樂 兒童 餐含 拉拉 玩具 價格  評分  心得 第一款 拉拉 玩具 一隻 拉拉 熊抱 一個 麥當勞 箱子 打開 裡面 可愛 小雞 旁邊 活動 膠袋 側邊 一個 滾輪 可以 膠袋 收回 圖文          好久沒 麥當勞 快樂 兒童 這次 當然 推出 拉拉 玩具 而來   日起 台灣 麥當勞 每個 禮拜三 推出 一款 玩具 拉拉 系列  小車子 雖然 我並 不是 拉拉 熊迷 不過 這款 玩具 實在太 可愛 即使 買回來 只是 在家 裡占 位置 硬要 購買 地點 全省 台灣 麥當勞 板橋 文化路 二段  獲得 兒童 玩具 方式 點兒 童餐 任何 套餐  元加購   開始 每個 禮拜 推出 一款 玩具 可以 選擇 號或 好久沒 兒童 當然 拉拉 而來 當然 要選 這款 玩具 之前 日本 推出 上網 一下 相關 資訊 質感 還蠻 不錯 除了 只是 可愛 以外 上班族 而言 非常 比起 便利商店 集點 活動 親民 許多 不用 集點 點兒 童餐 馬上 可以 拿到 另外 任何 套餐 可以  元加購 玩具 兒童 選擇 一價  主食 配餐 飲料 無法 更換 任何 搭配 也就是說 想要 更換 飲料 不行 如果 一次 盒子 還是 一樣 我會 選擇 任何 套餐 加購 兒童 餐點 告知 服務 人員 外帶 會給 紙盒 以往 購買 經驗 內用 大人 直接 省略 這個 部分 什麼 一定 要選 外帶 因為 外帶 兒童 盒子 可愛 拉拉 圖案 第一款 拉拉 玩具 一隻 拉拉 熊抱 一個 麥當勞 箱子 打開 裡面 可愛 小雞 旁邊 活動 膠袋 側邊 一個 滾輪 可以 膠袋 收回 影片     來看 影片 介紹 好久 沒有 這麼 融化 這款 拉拉 玩具 質感 非常 除了 拉拉 肯定 以外 連我 忍不住 擺在 書桌上 或者 放在 辦公室 裡都 超級 可愛 下個禮 繼續 鎖定 再來 買吧 購買 資訊 麥當勞 供應 時間   以後 購買 方式 兒童 餐即 贈送 或點 任何 套餐  元加購 購入 地點 板橋 文化 麥當勞 發信站 踢踢 實業   來自  文章 網址           其實 內用 會裝 可能 因為 小朋友 貼心      不知 膠帶 不能 更換      不行 封死 其實 貼紙    ,1,820
134,135,135,  雷狐    討論 麥當勞 玩具 搶購 心得 時間        曾經 瘋過 幾檔 玩具 而且 工作 大概 分享 一下 先說 玩具 購買 方式  兒童 餐有 一個 兒童    或是   供應 早餐 時段 沒有 兒童 大夜   沒有 青蔬 烤雞  任意 時段 任何 套餐  可以 加購 玩具 一個 理論 玩具 週期 七天 一次 每個 檔次 數量 可能  或是 更長 不等 正常 狀況 每週三 換新 玩具 可能 因為 玩具 種類 數量 微調 一切 依照 官方 公佈 為準 不過  星期三 熱門 玩具 搶購 誇張 有過 上架  或是 不到 一天 沒有 一些 冷門 或是 不討喜 玩具 可能 七天 只能 起來 以後 熱門 玩具 賣完 墊檔 如果 想要 目標 玩具 建議 點餐 詢問 一下 賣完 沒有 而且 限量 殘酷 有些 玩具 產量 原廠 授權 就是 固定 產量 很少 畢竟 版權 希望 生產過剩 自家  人物 周邊 滯銷 連帶 會拉低 品牌價值 看看 小小 玩具 從前 幾年 剛出 當天 售完 最近 一次 那檔 小小 滯銷 沒人要 正常 建議 如果 真的 熱門 玩具 最好 星期三 凌晨 直接 幾乎 一定 等到 星期三 傍晚 晚上 大概   機率 售完 如果 門市 賣完 建議 不要 跟櫃 台盧 趕快 別家 或是 附近 門市 電話 自己 打電話 至於 要用 兒童 餐送 還是  個人 意願 個人 習慣 兒童 畢竟 一個 配餐 蘋果 飲料 鮮奶 一個 玩具 扣掉  玩具 等於  兒童 餐主餐 配餐 飲料 水果 鮮奶 可以 回家 冰箱 兩個 起來 超過  鮮奶 還是 美的 可以 單喝 或是 紅茶 奶茶 如果 遇到 家裡 附近 門市 賣完 幾種 可能 會賣 比較慢 可以 問問  沒有  小時 沒有 大夜 等於 凌晨 玩具 通常 這種 玩具 比較  百貨公司 包含 百貨公司 因為 營業時間 百貨公司 通常 早上  點才 營業 所以 不太會 發生 當天 晚上 當期 玩具 賣完 狀態  通常 很少 小孩 家庭型 出現 例如 科學園區 商業區 這類 主要 客群 上班族 不太會 出現 小孩 通常 多數 玩具 比較 不過 如果 上班族  或是 工程師 科技 喜歡 相關 玩具 很難說 像是 拉拉 或是 超級 英雄 這種 玩具 熱不 熱門 很難 估計 搞不好 這次 熱門 一次 推出 系列 過氣 不過 可以 速食 未上市 轟動 開賣 當天 出現 一堆 玩具 開箱 討論 玩具 系列 一年  玩具 大概 大概 不會 超過 兩次 感覺 拉拉 熊會 那個 限量 兒童 餐盒 更是 應該 只能 三週 不到 前面 文章 有人 通常 兒童 大人  不要 兒童 餐盒 因為 拿出 看起來 幼稚 而且 體積 不好 重點 環保 所以 雖然 正式  規定 兒童 餐都 要裝 餐盒 但是 顧客 滿意 回饋 干預  程序 所以 如果 兒童 想要 餐盒 店員 沒有 給你 口頭 提醒 一下 買不到 就算 不要 氣出 第一線 服務 人員 身上 畢竟 玩具 產量 單店 配送 總公司 決定 不是 店鋪 想訂 幾箱 幾箱 可以 收集 玩具 但是 不要 當奧客 增加 服務 人員 困擾 發信站 踢踢 實業   來自  文章 網址           食用           實用      感謝 分享      食用      食用      內用 兒童 是不是 沒有 盒子      有出 公文 一次 玩具 不能  如果 店員 不讓 加價      別為 其他 可以 加價 門市      不是 昨天 櫃檯 印刷 海報  加購      漫威      實用           櫃檯 不是 可以  買嗎      可以  櫃檯 一堆  貼紙      可以  昨天 就是 這樣      昨天 看到 有人  元加購      包括 前面 摩斯 那篇 最近 怎麼 那麼 店員 出來 唬爛      好奇 兒童 可以 再加  元換 第二款 玩具      樓上 可以      沒排 過初代   別說 搶過 玩具      排過 半夜 三點 排到 六點 整組 還在 櫃子      謝謝           今天 衝了 還有      詳細    ,-1,1350
135,136,136,  大隻    商品 麥當勞 拉拉 玩具 實品 開箱 時間        廠商 分店 麥當勞 商品名稱 快樂 兒童 內容 拉拉 玩具 價格  評分  心得        麥當勞 快樂 兒童 首度 出現 拉拉 玩具 之前 日本 推出 拉拉 公仔 超級 羨慕 還好 台灣 跟進   週週 玩具 總共 八款 每款 想要 看來 一個多月 麥當勞 麥當勞 快樂 兒童  供應 時間   早餐 沒有 兒童 餐的 玩具 不單 僅隨 快樂 兒童 免費 贈送 購買 任一 套餐  加價 身為 拉拉 鐵粉 深深 覺得 很快 就會 送光 雖然 沒有   凌晨 衝去 早上   一到 麥當勞 報到 餐時 看到 已經 展示出 所有 款式 拉拉 公仔   二號 玩具 餐盒 拉拉   四號 漢堡 拉拉 覺得 可愛 喜歡 瞇瞇眼 拉拉  六號 旋轉 咖啡杯 牛仔   八號 漢堡 牛奶   九號 麥當勞 牛奶 小雞   十號 漢堡 拉拉 這間 好像 貼反 我照 官網 順序   十一號 飲料 牛奶   十二號 蜜蜂 拉拉 熊吃 鬆餅 好啦 趕緊 外帶 回家 開箱 耳聞 最近 快樂 兒童 越來越 反正 吃少 順便 減肥 重點 玩具 餐盒 拉拉 圖案 餐盒 可以 立體 拉拉 耳朵 盒子 捨不得 丟了 拉拉 公仔 玩具 開箱 一如 常用 塑膠袋 包裝 產地 中國 大陸 品名 拉拉 快樂 兒童 餐盒 規格    公分 實體 質感  就是 想像中 塑膠玩具 公仔 拉拉 長相 非常 正統 身為 鐵粉 五官 比例 感覺 出來 打開 蓋子 小雞 更加 其實 預想 還要 兒童 鮮奶 差不多 滿有 存在 玩具 餐盒 旁有 齒輪 可以 貼紙 拉拉 拉拉 貼紙 出來 各種 不同 圖案 拉拉 玩具 實體 開箱 可愛 爆表 非常 滿意 大伙 持續 努力 全系列 蒐集 入袋 發信站 踢踢 實業   來自  文章 網址           玩具 超大 值得 收藏      入手 真的 值得 收藏 玩具      今天 晚上 去買 不是 拉拉 粉絲 覺得 可愛      可愛 但是 這邊 沒給 拉拉 玩具 盒裝 覺得 可惜       好生 分享      不是 粉絲 覺得 可愛     推坑 推坑  玩具 誠意 以前 買過 變形金剛 粗糙      想要 這組 模都 用心      可愛      一個 套餐 只能 一個 後面 一週 會出 兩隻 不想      直吃 速食      我們 這邊 沒有 給我 拉拉 餐盒     怎麼 盒子 可愛  還好 不是 拉拉 熊粉 安全 過關       收集 全套 可以 認識 喜歡 拉拉 女孩兒      準時  點半 報到         想問 一下 陽光 鱈魚 好吃 今天 青蔬 烤雞 覺得 太妙  想到 收集 拉拉 不想 套餐 加價 還得 好幾 兒童  等等 過去             編輯          台大       不要 車車      第一天  鱈魚 熱熱 吃還  沒加 蕃茄醬     週三   我點 麥麥 後悔     健康 雞塊 遠目 編輯          鱈魚 堡還 不錯      真的 可愛 雞塊 番茄醬 多一點 還能 哈哈      烤雞 買回來 自己 加料 不然 真的 難吃      麥雞 難吃 小孩 不吃      鱈魚 香魚 一樣 只是 醬改 蕃茄醬 而且 起士片      啊啊啊 可愛 希望 明天 還有       升火    ,1,1079
136,137,137,  腸非腸    抱怨 雪色 旋風 時間        今天 麥當勞 點了 外帶 芝麻 冰炫風 手機 分心 檢查 回到 家才 發現      白的       發信站 踢踢 實業   來自  文章 網址           喜歡 這樣      不好意思 沒吃過 冰炫風 可以 請問 這個 一般 什麼      一樣      焦糖 碎片      人家 芝麻 芝麻      謝謝 樓上 真的      編輯          點到 隱藏 口味 白芝麻 冰炫風      打電話 可以 得到 兩個      可以 特製 這個      但是 看起來 好像 好吃       無色 旋風      今天 給好 大家 怎麼辦      一直 夢想 可不可以 特製 巧克力 冰炫風 聖代      巧克力 冰炫風 好吃 店員 福利      還用 早餐 草莓 果醬 玩過      百香果 醬也      巧克力 賀喜 還甜      這種 打電話 店家 客服 可以 當然 可以 臉書      沒開 還以 冰淇淋 杯裝     ,1,308
137,138,138,  鳳梨 口味 雞肉飯    新聞 麥當勞 明太子 漢堡 網友 期待 這款 回歸 時間        麥當勞 明太子 漢堡 網友 期待 這款 回歸     明太子 鮭魚 業者 提供 天氣 漸涼 正是 鮭魚 肥美 季節 台灣 麥當勞 去年 之後 明日 起至   再度 推出 期間 限定 日本 產地 直送 頂級 明太子 搭配 北海道 野生 鮭魚 排及 紐澳 牛肉 海陸 雙星 引起 網友 熱烈 討論 不過 大家 似乎 期望 美味 牛肉 回歸 根據 漁業 統計 國人 熱愛 鮭魚 每年  萬噸 市值 超過 新台幣  億元 當勞 行銷 部副 總裁 寇碧茹 表示 去年 麥當勞 首次 選用 日本 頂級 明太子 北海道 鮭魚 紐澳 牛肉 搭配 明太子 系列 漢堡 今年 再度 推出 明太子 系列 漢堡 日本 直送 頂級 食材 打造 豐盛 美味 預估 增加 一成 以上 來客 成長 另外 同步 推出 濃厚 海味 明太子 鮭魚 以及 雙層 鮭魚 堆疊 成的 明太子 雙魚 一次 滿足 鮭魚 海陸 雙拼 愛好者 不過 談到 期待 回歸 麥當勞 漢堡 許多 網友 懷念 限期 推出 美味 牛肉 以及 去年  停售 雙牛堡 肯德基 則有 田園 南瓜 回歸 搶攻 冬季 進補 養生 時機 肯德基 表示 去年 首度 推出 帶動 品牌 早餐 時段 業績 成長  今年 結合 南瓜 多汁 香酥 雞腿 即日 起至   日止 各門 早餐 時段 限時 限量 販售 林芳如 台北 報導 新聞 網址          發信站 踢踢 實業   來自  文章 網址           還我牛      雙牛堡 停售 再也 牛肉 認真      魚和 牛肉 一起 不會 怪怪的      明太子 系列      還我 雙牛      超愛 好吃 太久 上班 連新 產品 知道      明太子 幾年 鮭魚 系列 好吃      比較 希望 牛肉 回歸      比較 喜歡 輕檸      自從 沒有 雙牛 會點 雞塊 玉米湯      樓上      沒雙牛 我連 再點 甜心      我要 輕檸      算了 這次 記者  原諒 美味 真的 趕快 回歸 比較 重要      輕檸 到底  找到 摩斯      明太子 這款 好吃 開心      明太子 海陸 鳳梨 幾次 期間 限定 最愛 口味      除了 照燒 豬肉 其他      麥當勞 之前 出過 青檸 蒔蘿 鮭魚      雙牛 兩片       最愛 牛堡 沒有 之一       記者 居然 知道 美味 今年 出過 變體      知道 原因 上面 文章       美式 培根 洋蔥 就是 對味      美味 可以 加醬 麥克 排堡      明太子 可以 加醬嗎      照燒 豬肉      美味 真的 好吃      照燒 豬肉 他們 什麼       送個 買一送一 或是 飲料 漢堡 不然 一定       以上 下去      這是 小麥 難得 回購 漢堡 之一      牛超           製作 麻煩      雙牛堡 我們 這裡 一直      明明 照燒 豬肉      想要 牛肉      沒救      照燒 豬肉 以外      照燒 豬肉 別誤會 在座 各個 漢堡           照燒 豬肉 保咧      我要 艾曼塔貝果      照燒 豬肉 知道 什麼 復刻 成本 太高      我要 薯來堡      愛薯 來堡    ,1,1057
138,139,139,       麥當勞 五十元 時間        關於 麥當勞 小弟 很少 然而 有次 朋友 他點 一個 麥香雞 玉米濃湯  什麼  元呢 好像 沒有 明確 優惠 找到 大概 只有       所以 我想問 還有 沒有 其他 類似 這樣 五十元 餐點 謝謝 各位 板友 太常 麥當勞 新手 發信站 踢踢 實業   來自  文章 網址           網路 明年 三月 甜心 約莫     甜心 真的 挺好用  麥當勞 報報      本來 可以 點麥 香雞 只是 沒有 標出來 算是 隱藏     編輯          一區 銅板 輕鬆           得來  加小薯  套餐      懷念 牛肉 吉士      最初  優惠 麥香雞 香魚 後來 法式 芥末      香雞堡 香魚 剔除 接著 推出 美式 辣味 香雞堡      雖然 這次 麥香雞 沒有 可能 版面 不夠 所以 拿掉      其實 後來 香魚 單點 何會 漲價 現在 還是 覺得 神奇      一直 麥當勞 報報 怎麼 每次 進去 根本 內容      記得  年前       政大 這裡 不能 點麥 香雞      內容 應該 沒設 鬧鐘       年代  紙鈔 換成 黃金 孫中山 硬幣 時候      年代 其實  很貴  高雄  便當 全部 回不去      以前 還有  套餐 現在 回不去       吃過  唸書 時候 方便      現在 小確 幸得 麥當勞 報報 狂刷      懷念 麥克 雙牛      還我 麥克 雙牛      更慘  給的 優惠 超多 垃圾      幾天 雞翅 蘋果派 一個 大可 一送 謝謝 麥當勞      省錢      麥克 雙牛堡      沒有 麥克 雙牛 完全 不會 想點      麥克 雙牛       麥克 雙牛      樓上 蘋果派 小薯 漂浮 雪碧       大概 年前 好懷念       還我 麥克 雙牛      中時 甜心 真的 好懷念 蘋果派 小薯 飲料       真的 沒有 麥克 雙牛 完全 不會 想點      還我 麥克 雙牛      想念 麥克 雙牛       什麼 朋友 他們 附近 還點 麥克 雙牛堡      還來 麥克 雙牛      還我 麥克 雙牛      麥克 雙牛 夠虛      麥克 雙牛 沒吃過 哭哭      還我 麥克 雙牛       紙鈔 雙色 硬幣 單色 硬幣      朋友 停售 還點      沒有 麥克 雙牛 根本 剝削      雙牛 真的 好吃      麥克 雙牛堡 以後 少去 多次      現在 兩個 覺得 好吃 真的 懷念 雙牛堡 玉米湯      還我牛       以前 甜心 可以 奶昔 懷念 現在 奶昔 消失      一堆 美式 潮店 奶昔 喝來喝去 還是 那魯多 奶昔 便宜 最強      香魚 從來 沒有 裡面過      辣雞堡還 不錯      麥香雞 套餐 好吃      還我 麥克 雙牛      麥克 雙牛堡      懷念 紅豆    ,-1,892
139,140,140,  小隆    新聞 麥當勞 推第 個素 漢堡 冰淇淋 有無 時間        來源          原文 每年  世界 素日 整個  還被 純素月 愈來愈多 人為 健康 其他 因素 嘗試 飲食 添加 蔬果 不少 食品業者 愈來愈多 素食 人口 開發 素食 餐點 根據  網站 介紹 麥當勞 目前 芬蘭 坦佩雷 一家 餐廳 嘗試 販售 他們 素食 漢堡 取名  夾著 大豆 為主 漢堡 放進 番茄 沙拉 醃菜 醬料 純素的  醬料 介紹 還說 冰淇淋 製造商   推出 一種 沒有 乳製品 獨家 花生 餅乾 冰淇淋 真的 素食者 福音 發信站 踢踢 實業   來自  文章 網址            還以 臺灣 不過 覺得 如果 臺灣 應該 不錯      台灣 應該 會滿 市場      德昱 接手 麥當勞 怎麼 還沒 出台 特色 漢堡      三杯 中卷 漢堡 剝皮 辣椒 漢堡 破布 漢堡      早該 身為 速食 龍頭 素食 產品 這塊 台灣 一直 摩斯      素食 朋友 出去 吃飯 方便 希望 台灣 快點 跟進      剝皮 辣椒 漢堡 感覺 好吃        素食 漢堡 好吃    ,1,380
140,141,141,       麥當勞 烤雞 時間       請問 大家 這板 烤雞 是不是 店員 喜歡 客人 因為 今天 麥當勞 報報 優惠 一送 一點 店員 問了 一下 後方 同事 問說 還是 有點 吱吱 嗚嗚 有點 失落 說好 退離 點餐 朋友 同時 不是 很晚 怎麼 賣完 應該 不至於 沒有 過了 十多分 再次 確認 問了 店員 還是 這次 應該 主管 旁邊 主管 聽到 分鐘 可以 換買 然後 沒人 時候 問那 店員 是不是 這個 你們 方便 因為 這要 現做 只是 覺得 開始 然後 是不是 除了 現做 然後 成本 比較 喜歡 客人 手機 排版 見諒 發信站 踢踢 實業   來自  文章 網址           我會 比較 喜歡 現做 之前 拿過 預做 超乾超 柴超 難吃      可能 剛好 進貨 貨用 沒有      成本高 價格 高吧 多點 開心      還好 大多 直接 說現      那個 點餐 不會 廚房 溝通 現做 分鐘 可以 出來      狀況 除非 賣完 停止 供應     因為 開始 沒有 再次 分鐘 所以 這是 覺得 矛盾 地方 編輯          除非 深夜 不然 還沒遇 過有 賣完 這種      成本高 不高 店員 完全 沒關係      想太多 常常 東西 店員 笑笑      而且 賣高 利潤 工讀生 不會 變多      這個 要現 好吃 真心 不騙 店員     非常 願意 時間 第一次 點餐 連問 確認 還是 要等 賣完 沒過 多少 時間 去問 因為 剛好 主管 聽到 改口說 分鐘 我會 覺得 浪費 地球 時間  遇過 一次 霜淇淋 然後 結完帳 主管 機器      一個 小時 還是      選擇 退錢 附近 麥當勞 百貨商場      然後 逛個   分鐘 路過 竟然 有人 冰淇淋      那次 當下 少許 高興 要是 下次 遇到 一次      可能 無法忍受      商品 真的 有虧 那麼 多錢 以至於 這樣      毛利 來說 當然 可是 努力 六點 貼紙     拍拍 辛苦 辛苦 我能 體會  禮拜 平日 晚上 七八點 買一送一 烤雞      賣完 超級 火大 因為 點餐 之前 我排       分鐘 不是 人多 關係 前面 客人 慢吞吞 點餐      然後 店員 大概 新手 慢吞吞 結帳 現在 想想 我該 客訴      東西 賣完 不在 客人 進門 時喊 一下 根本 有鬼     下午 點去 覺得 怪怪的 覺得 烤雞 有些 東西 他們 喜歡 耗時 之類  客人 不想 不然 除非 真的 還有 不想 賣給      顆顆     說真的 很少 速食店 聽到 東西 賣完  就算 贈品  有人 覺得 烤雞 很小     編輯         編輯         編輯           大是 反串 客人 進門 店員 主動 什麼 賣完      只是 其他 客人 動作 行為 找個 藉口 發洩吧      沒有 遇過 遇到       反正 客訴 只是 安撫 麥當當 現在 點餐 方式 完全 不思進取      既然 速食 當然 希望 除非 顧客 要求 現做      結果 現在 什麼 都點 單現 簡直 慢食      半成品 一個 出來 根本 不到 一分鐘 何來 慢食 除非      自己 要求 現炸現      這款 覺得 不太 好吃      真的 遇過 麥當勞 事先 某樣 商品 賣完 至於      不是 反串 大概 有人 網路 反串 所以 覺得 別人 反串      不予置評 只是 覺得 可笑      至於 發洩 臆測 更好 難道 幻象 我飆 店員      居然 網站 上推 文當 經驗 分享 不行 如果 有人 活在北      不要 擅自 別人 當成 活在 北韓      今天 換板 感覺 白眼      東西 賣完 就要 客訴 難怪 台灣 奧客 那麼      認位 應該 正名 速食      可能 我們 之前 進貨 眼瞎 數字 亂打      結果 長型 不夠 所以 不能 隔天 進貨      然後 其實 不會 白眼 反正 不是      還怕 客人 白眼     你們 第一線 辛苦 其實 沒關係 最後 推斷 下來 應該 裡面 不想 暗示 櫃檯 店員 這樣 我會 覺得 不是  因為 第二次 不死心 去問 因為 主管 剛好 分鐘 拿到  根本 沒有 員工 在乎 成本 這種 本來 就是 留給 老闆      操心      現煎 保溫 常常 部分 焦掉      看到 某些 回覆 真的 顆顆 真想 知道 他們 平常 到底      怎麼 生活     編輯          客訴      從沒 遇過 東西 賣完 店員 根本 需要 點餐      賣完 的確 可能       看到 黑衣服 說不定 剛借貨 回來    ,-1,1665
141,142,142,       關於 麥當當 中年婦女 二度 就業 建議 時間        大家 這樣 家族 親戚 一位 阿姨 最近 工作 比較 不順 決定 離職 工作 原本 傳統 餐飲業 就是 小吃 那種 中餐 丙級 證照 動作 做事 原來 工作 職務 有時候 會掌 主廚 熱炒 之類 手藝 不錯 吃過 但是 因為 原本 職務 老闆娘 壓榨 導致 工作 開心 最近 工作 可是 有些 工作 不是 環境 欠佳 就是 制度 不要 建議 麥當勞 因為 之前 噹噹 東西 時候 看到 徵人 啟事 歡迎 二度 就業 婦女 之類 阿姨   左右 識字 算術 結帳  聊要 不要 麥當勞 應徵 看看 似乎 潛意識 覺得 麥當勞 那種 年輕人 地方 不是 做得來 工作 自己 做過 麥當勞 只有 人家 一些 打工 經驗談 之類 只是 麥當勞 標準化 作業 流程 不管 櫃台 外場 流程 應該 設計 所以 餐飲 經驗 應該 只要 有心 不難 上手 當然 前提 遇到 主管 就是 請問 麥當勞 打工 過的 鄉民 如果   中年婦女 建議 麥當勞 工作 謝謝 發信站 踢踢 實業   來自  文章 網址           承德路 長安 幾個 阿姨 反正 應徵 看看 主管 會判           我們  以上 阿姨      而且 還都 升到 訓練員      工作 的話 可以 基本上 心理準備 管理 階層 同事      年輕人 而且 不太可能 辦法 同事 朋友             我們 阿姨      我媽 當年  麥當勞 打槍 歡迎 二度 就業 打槍      滿多 分店 中年 員工 打工 不是       常看到  以上      附近 麥當勞 最近 一個 阿姨 雖然 沒有 年輕人      散發 一種 親切感      之前 麥當勞 很多 阿姨 幾乎 阿姨 櫃台      台中 有位 阿姨 好久 每次 看到      而且 前櫃台 還要 面對 外勞 客人 真的 容易      新竹 光復路 固定 一個 阿罵級 顧櫃台      以前 店裡 阿姨 整個 中班 廚房 掌控 超猛      大說 那位 過店 內櫃 服務態度 最好 親切      動作 做事 恭喜 錄取      資歷 應該 廚房 找找看 廚房 比較 比較 不用           前天 新竹 新店 櫃台 兩個  阿姨      你們 可以 附近 幾家 麥吃 一餐 看看 感受一下 一家 內部      氣氛 比較 友善      別找 太忙 我們 服務員 阿姨 友善 實在      太忙 不顧 年紀 直接 直接 平常      以前 大學 工時 常常 聽到 年輕 襄理 看不起 那些 中年      不館 能力 一樣      因為 幾乎 不會 提拔 年紀 最多 做到 訓練員      我們 幾位 阿姨 一位 因為 管理 媽媽 所以      大家 比較 友善 另外 兩位 真的 年紀 比較 一點 廚房      店裡 幾樓 一樣      還是 建議      丙級 西式 餐廳 服務 不會 稍微 可惜      遇過 麥當勞 阿姨 真的 不過 摩斯 好像 比較 中年      感覺 友善      好像 基本 英文 能力 台北市 古亭 兩三個 阿姨 站櫃檯      客人 不少 阿姨 點餐      什麼       可以 只是 浪費 才能      麥當勞 需要 廚師 標準化 作業 適合      喜歡 阿姨 點餐 親切感      時代 有個 阿姨 超強 親眼看見 奧客 無理取鬧 她還 笑笑      敬禮 對不起 心態 一點 不受 影響      當然 歡迎 因為 很多 進去 是當 打掃      限制 不會 阿姨 可以 小時  時薪 工作      只能 打掃 因為 能力 關係      如果 換算 可以 接受 甚麼       土城 這邊 好幾位 阿姨 櫃台      先比 薪水 覺得  比做 小吃      好歹 麥當勞 制度 小吃 不是 老闆 待久      厲害 阿姨 很棒 奧客 比較 應對      有些 阿姨 受歡迎 因為 永遠 清楚 促銷 方案      反應 慢半拍 同樣 行為 大家 正妹 比較 包容      大材小用 不過 阿姨 如果 動作 快學得 機會      輕人       體力 斟酌一下 除了 點餐 其他人 折返跑 無誤      其實 很多 時候 阿姨 店裡 給班 穩不常 請假 只是      浪費 這張 執照 而已 學生會 很多 假要請      阿姨 穩定      高雄 時代 阿姨 超強 英文 流利      我家 附近 小七有 目測   店員 還都 大夜班      之前 還有  從時 薪還 破百 做到 現在      阿姨 超強      我待過 兩間 不少 阿姨    ,1,1532
142,143,143,      討論 大家 點點 兌換 什麼 時間        點點 第一批 其中 換過 兩三次 套餐 但是 飲料 喜歡 紅茶 可樂 所以 之後 不想 換了 不知不覺 現在  多點 本來 等到 可以 早餐 偶爾 兌換 但是 幾個 寫過 幾次 問卷 希望 增加 早餐 兌換 沒有 改善 請問 各位 平常 都換 什麼 還是 點數 放著 麥當勞 新增 兌換 餐點 發信站 踢踢 實業   來自  文章 網址           放著 新增 套餐 可改 搭配      可能 新增      不給換 玉米湯 超濫      不能 濃湯 真的 很爛      套餐 不能 綠茶 真的      那麼 了還 沒有 搭配      點數 到期 先放著 早晚 會改 回報      已經 歡樂 冰淇淋 連發 好像 無法 期待      都換 薯條      所以 那個 獨享 優惠      目前 覺得 不划算      累積 點數 折抵 現金 有沒有 可能      後面 飲料 可以 綠茶      唯一 香魚      六塊 雞塊 套餐 希望 多一點 兌換 品項      唯一 雞塊      香魚 划算 點點 一加 一換 不到      可是 換掉 不怕 明年 點數 變薄 像是  點數 越來越 不值      這卡才剛 推出 應該 不會 這麼 自己      雞塊      香魚 雞塊      之後 可以 飲料       點的 飲料 不錯 偶爾 可以      麥克 雞塊      覺得 麥當勞 報報 縮水 明顯      趕快 換掉 比較 保險 現在 還能換 套餐      寫信 建議 新增 兌點 品項 沒什麼 反應      六塊 套餐      香魚      換蛋      我都換 雞塊 餐耶      雞塊      我都換 柳橙 蘇打      套餐 飲料 可以 綠茶    ,-1,534
143,144,144,      抱怨 麥當勞   時間        知道 是不是  本版 如果 觸犯 板規 自刪 今天 麥當勞 報報 收到 最新消息   優惠      收到 真的 傻眼 麥當勞 台企 收購 之後   同一 集團 還是 系統 什麼  誤發 不管 如何 我會 下載 麥當勞 報報 是因爲 收到 麥當勞 本身 相關 訊息 突然 一個 竿子 打不著 實在 傻眼 反感 有人 收到 大家 可以 接受 這樣 亂發 廣告 發信站 踢踢 實業   來自  文章 網址           工程師 出錯      要給 一個  推播 小心 發給      這樣       覺得 還好      很煩 一直 收到 訊息      異業 結合       多數 訊息 抽完 就關      看到 傻眼      一篇 一樣        一篇      這篇 一篇 刪除 是問  只是      曉得 什麼 刪除      商品      今天 收到 傻眼 兩家 關係      還以 麥當勞 被盜 帳號      超級 無言      知道 怎麼 拿到 優惠券 有人 有嗎      獨享 券裡面 收到   折扣      廣告      異業 結盟 速食 理髮      拱門 理容院      麥當勞 除了 咖啡師 還要 理髮師      髮型 染金 分邊 變成 拱門      爆眼    ,-1,428
144,145,145,  逼波    討論 檔期 麥當勞 玩具 時間        一檔 探險 活寶 系列 兩隻 沒有 湊到 想問 一下 這種 檔期 玩具 麥當勞 還會 有貨 換嗎 謝謝        發信站 踢踢 實業   來自  文章 網址           看到 省錢 有人  有些 麥當勞 出清 三隻 玩具       理論 上會 沒有      規定 就算 沒有      剛過 檔期 通常      那種 東西 倉庫 過年 出清      不過 起來 麻煩 認識 他們 可能 沒有      樓上 正確 基本上 熱門 玩具 但大店 很快      所以 建議 冷門 時段 少人 一點 問問看 他們      有空      出清   不是     ,-1,240
