,Unnamed: 0,doc_id,text,score1_int,num
42,43,43,  棒棒      關於  時間        哈囉 大家 是我 看到 原本 討論 有點 剛好 晚上 睡不著 整理 大家 首先 先來 認識一下  薯條 大薯   沒有 任何 爭議 馬鈴薯 製成 外表 就是 細細長長 比麥 當當 薯條 一些 正常 加鹽 如果 需要 可以 要求 不過 不管 去不去 鹽都 現炸  醬包 通常 番茄醬 金黃 薯條  金黃 不是 黃金  只有 一種 所以 價錢 只有 一種 馬鈴薯 製成 很多 誤會 蕃薯 錯的 皮厚 外層 裹起 司粉 所以 跟大薯 起來 這個 沒有 灑鹽 然後 醬包 通常 辣醬 再來 認識一下  套餐 菜單 這樣 寫的 套餐  大份 薯條  飲料 接下來 重要 仔細 看好 套餐  減掉  飲料 得到  大薯 這是 關鍵   沒錯 套餐 優惠 就是 點心 便宜  塊錢 至於  飲料 基本上 就是 原價 罷了 接下來 可以 進入 重要 單點 補差  標準 公式 只有 季節 限定 漢堡 可以 搭配 金黃 薯條 成為 套餐 其餘 漢堡 只能 原本 大薯 套餐 購買 一個 季節 限定 漢堡 即可 套餐 加購 金黃 薯條 一次 所以 如果 購買 其他 漢堡 搭配 金黃 薯條 答案 只有 一個 漢堡 單點 飲料 單點 金黃 薯條 單點 店員  就是 這樣  什麼 補差  全部 單點 假設 今天 海洋 珍珠 金黃 薯條 紅茶 全部 單點 漢堡  金薯  飲料   補差 漢堡   差額   這樣 出來 價錢 一樣 所以 補差 單點  什麼 補差  這種 說法 其實 這一題 就是  根源 一篇 爭論 原因 原因 狀況 店員 金黃 薯條 的話 單點 客人 不要 狀況 店員 套餐  可以 客人 狀況 店員 金黃 薯條  差額 可以 客人 這樣 各位 知道 了嗎 原因 就是 點餐 人員 講法  狀況 三是 個人 經驗談 狀況 其實 應該 客人 正確 答案 但是 反而 不好 因此 店員 會換 一種 方式 客人 而且 因為 補差 說法 已經 流傳 很久 所以 現在 客人 不能 補差 反而 客人 什麼 別家 可以 因此 補差 說法 算是 約定成俗 了吧 這句 這樣 當然 補差 單點 意義 完全 不同 這點 無庸置疑 意義 不在 這邊 解釋 有點 落落 一篇 希望 大家 解惑 任何  出來 引述  垃圾 就是 垃圾 什麼 摩斯 漢堡 不配 金黃 薯條 覺得 帶皮 金黃 薯好 好吃 還是 特定 主餐 搭配 知道 可不可以 發信站 踢踢 實業      實說 補差 說法 這樣 用蠻 不是 針對       畢竟 實際上 大薯 金黃 單點 差額      認真 今天 知道 單點 就是 補差 意思 一樣 感謝      對於 摩斯 這種 感覺 舒服      一樣 價錢 不能 不過 沒差 喜歡 大薯      喜歡 金黃 雖然 馬鈴薯 可是 口感 有差    ,1,1013
43,44,44,  垃圾 就是 垃圾     關於  時間        什麼 摩斯 漢堡 不配 金黃 薯條 覺得 帶皮 金黃 薯好 好吃 還是 特定 主餐 搭配 知道 可不可以 發信站 踢踢 實業      加價 簡單       沒有 補差 不行 單點      補差 就是 單點      補差 當然 不是 單點      單點 另外 點的 意思 補差 額是 差價 多少 換得 想要 產品      補完 差額 等於 漢堡 飲料 副餐 全部 單點 沒有 優惠      補差 單點 就是 以前 餐是 金黃 薯時        本來 套餐 便宜 多少 單點 補差      單點 意思 除了 套餐 再加  一份 金黃      所以 薯條 怎麼 單點 補差      補差 就是  元變 金黃 只有 一份 薯條       摩斯 漢堡 金黃 補差          單點 摩斯 漢堡 金黃 飲料          所以 上面 意思 補差 等於 全部 餐點 單點      這樣        舉例 原本 燒肉 珍珠  大薯   紅茶             金黃 燒肉  金黃  紅茶         套餐 系統 套餐 點心 做成  優惠價 按鍵      飲料 全都 原價 按鍵 所以 套餐 優惠 漢堡 優惠 點心 原價      飲料      店員 意思 漢堡 薯條 飲料 全部 用成 單點 價錢      單點 就是 補差 說法 一樣 意思 一樣    ,-1,423
44,45,45,  世界奇觀    情報  全家 時間        以下 組合 雞塊 金薯  飲料 蝴蝶 金薯  飲料 雞塊 大薯  飲料 飲料 補差 額換 另外 雙人 總價  樣子   開賣  全家 不是 因為 名字 全家 餐是 因為  機裡 分類 另外 下來 文宣是 餐點 分享 為主 並非 吃飽 目的 上面 什麼 自己 參透 一下 發信站 踢踢 實業      這個 東西 一直      以前 似乎 只有 部份 店家      四個 只能 塞牙縫      兩個 可能 飲料      一個 一餐 解決      全家 全家 只有 兩個      扣掉 飲料 的話 一個 吃不飽      這個 以前 就是 以前 炸雞      飲料 很大      怎麼 沒有 黃金 薯類 優惠     金黃 薯條  誠意      這個 漢堡     沒漏 這是 套餐 非主餐 套餐  想要 澱粉類 一決勝負     還以 用水 決勝負 顆顆  越來越 喜歡 摩斯       這樣  不要     這次 雙人 格子 砍掉  畢境 一個 上市 沒多久 東賣 紅豆 一樣 差勁 快點 庫存 怎麼  賺錢 摩斯 怎麼 上市 當然 哈日 台灣     編輯  來自      編輯  來自       派對 分享 如其 派對      產品 越來越 東西 越賣 越貴      派對 收錢 這個 回來 看會 不會      算一算 扣掉 袋子 食物 總價 根本 沒扣 多少      日本  那麼 不要 污名 哈日      這種 東西 吃不飽      越來越 討厭  看到 套餐 價錢 不知 為何 有點 生氣      分享 吃不飽 東西 誠意      可是 覺得  球好 好吃 可是 有點       八塊 雞餐 一樣 價格 可是 感覺 好多      如果 袋子 的話 勉強 可以 接受       還是 精緻 路線 這種 吃爽 套餐 適合       袋子 套餐  單買      編輯  來自       感謝 分享 沒有 收置 動力    ,-1,669
45,46,46,  科科      摩斯 以前 到底 甚麼  時間       覺得 摩斯 真的 發瘋 自從 藍藍 超午 降價 之後 速食 真的 打越 火熱 以前 摩斯 愛好者 自從 認識 摩斯 上班 之後 再也 不吃 摩斯 摩斯 出名 就是 現點現 可是 當他 瘋狂 展店 展在 辦公 商業區 捷運 那些 耐久 客人 摩斯 竟然 可以 預先 做好 半成品 可是 摩斯 沒有 藍藍 爺爺 保溫 設備 摩斯 本來 沒有 預做 正常 用餐 時間 有人 抱怨 摩斯 賣點 現點 現做 雖然 這樣 客人 等到 天荒地老 還會 打嘴巴 速食 速食 覺得 摩斯 真的 走路 自相矛盾 時期 再來 摩斯 物料 控制 真的  聽到 那家店 可能 個案 聽到 傻眼 下雨天 幾十個 沙拉 店長 決定 員工 自由 帶回去 上述 預作 賣不掉 也給 員工 早餐 三明治 賣不掉 員工 今天 不是 員工 不好 某些 人會 偷雞 佔便宜 心態 我有 難保 員工 不會 自肥 成品 出來 等到 丟掉 再來 人手 分配 朋友 最常 遇到 時候 下來 時候 不管 不忙 沒有 一套 完整 調理 系統 分工 生產線 出來 這樣 怎麼 人家 生產 效率 溫馨 感情 可以 但是 不要 員工 上班 賭爛 累死 加上 促銷 大量 進貨 到期 降價 拋售 例如 真的 不想 當凱子 賣不出去 轉嫁 員工 身上 什麼 鳥店 學人 家轉  小時 營業 好好 地區 評估 貿然 開始 拉大 結果 大夜 要付 薪水 營業額 還高 真的 搞笑 以上 知道 某家 北市 摩斯 秘辛 有趣 現在 還沒 聽說 摩斯 店面 結束 營業 因為 大家 愛護 日本 品牌 真的 明白 進貨 成本 藍藍 路高 什麼 那麼 貴啊 真的 品牌 有趣 引述  阿修 發誓 真的 只是 單純 顧客 因為 今天 看到 天下雜誌 後面 又有 摩斯 報導 類似 廣告 想到 一兩年 摩斯 經驗 不是太好 說真的 我家 還蠻 摩斯 板橋 女友 萬華 所以 一帶 摩斯 常去 記得 過去 印象 摩斯 雖然 餐點 單價 但是 店面 乾淨 整齊 服務 人員 親切 面帶笑容 服務 東西 好吃 漢堡 多汁 餐具 乾淨 整齊 店內 還會 香香的 可是 一兩年 摩斯 有時 真的 寧願 外帶 不要 裡面 一家 好幾家 一樣 有時候 地板 餐桌椅 有時候 垃圾 滿地 沒有 員工 出來 整理 難道 我們 顧客 幫別 顧客 東西 有時候 某些 店內 廁所 味道 充滿 整家店 餐點 沒有 過去 這麼 好吃 單純 摩斯 招牌 漢堡 以前 起來 番茄 加上 醬汁 真的 多汁 好吃 現在 有時候 就算 現吃 還是 覺得 漢堡 乾乾的 好吃 其他 餐點 到哪去 甚至 我家 旁邊 那家 摩斯 服務 人員 根本就是 可以 形容 女朋友 點餐 一點 其實 多個  而已 看得出 服務 人員 滿臉 不耐煩 其實 摩斯 還是 很多 服務 人員 真的 親切 但是 那些 服務 人員 真的 毀了 摩斯 印象 還有 招牌 大根 薯條 有時候 好吃 懷疑 摩斯 員工 訓練 品管 甚麼  還是 只有 我家 女朋友 附近 摩斯  哪家 曉得 有沒有 相同 感覺 還是 年紀 越來越 要求 越來越 不是 我家 隔壁 還有 另一家 速食店 店內 環境 只能 一年 一年 舒適 餐點 好吃 從小 員工 親切 摩斯 標榜 日式 溫暖 風格 品質 管理 有待 加強 分享 一下 這樣 不會 被告 真的 只是 個人 感受 如果 有持 反對 意見 可以 分享 一下 不過 這些 就是 最近 摩斯 感受 發信站 踢踢 實業      摩斯 真的 吃不飽      一個 最近 喜歡       越來越 不想  品質 以前 真的 很多      而且 人力  我們 這邊  個人 覺得 效率      店員 已經 良心 連鎖 咖啡店 有些 強迫 員工       食品 品質 變差 員工 態度  過去  印象 不見      過炸到 焦掉 雞塊 品管     ,1,1468
46,47,47,  新選組      摩斯 以前 到底 甚麼  時間       引述  科科 覺得 摩斯 真的 發瘋 自從 藍藍 超午 降價 之後 速食 真的 打越 火熱 以前 摩斯 愛好者 自從 認識 摩斯 上班 之後 再也 不吃 摩斯 摩斯 出名 就是 現點現 摩斯 出名 大家 印象 應該 漢堡  以來 他們 已經 主打 現點現 可是 當他 瘋狂 展店 展在 辦公 商業區 捷運 那些 耐久 客人 摩斯 竟然 可以 預先 做好 半成品 可是 摩斯 沒有 藍藍 爺爺 保溫 設備 摩斯 一直 保溫 設備 摩斯 本來 沒有 預做 摩斯 預做 只是 保存 期限 例如 炸雞 炸好 保存  小時 相較 爺爺 炸雞 保存  小時 來說 還是 正常 用餐 時間 有人 抱怨 摩斯 賣點 現點 現做 覺得 賣點 未必 一位 客人 覺得 賣點 雖然 這樣 客人 等到 天荒地老 還會 打嘴巴 速食 速食 覺得 摩斯 真的 走路 自相矛盾 時期 再來 摩斯 物料 控制 真的  聽到 那家店 可能 個案 聽到 傻眼 下雨天 幾十個 沙拉 店長 決定 員工 自由 帶回去 上述 預作 賣不掉 也給 員工 早餐 三明治 賣不掉 員工 今天 不是 員工 不好 某些 人會 偷雞 佔便宜 心態 我有 難保 員工 不會 自肥 成品 出來 等到 丟掉 再來 人手 分配 朋友 最常 遇到 時候 下來 時候 不管 不忙 沒有 一套 完整 調理 系統 分工 生產線 出來 這樣 怎麼 人家 生產 效率 溫馨 感情 可以 但是 不要 員工 上班 賭爛 累死 加上 促銷 大量 進貨 到期 降價 拋售 例如 買一送一 促銷 時才 大量 生產 保存 期限 本來 摩斯 不曾 降價 拋售 真的 不想 當凱子 賣不出去 轉嫁 員工 身上 什麼 鳥店 學人 家轉  小時 營業 好好 地區 評估 貿然 開始 拉大 結果 大夜 要付 薪水 營業額 還高 真的 搞笑 請問 速食 打滾 幾年 市場 多少 了解 怎麼 知道 經理 沒有 做過 評估 以上 知道 某家 北市 摩斯 秘辛 有趣 現在 還沒 聽說 摩斯 店面 結束 營業 因為 大家 愛護 日本 品牌 真的 明白 進貨 成本 藍藍 路高 摩斯 採購 知道 藍藍 進貨 成本 多少 什麼 大放厥詞 什麼 那麼 貴啊 真的 品牌 有趣 覺得 有趣 引述  阿修 發誓 真的 只是 單純 顧客 因為 今天 看到 天下雜誌 後面 又有 摩斯 報導 類似 廣告 想到 一兩年 摩斯 經驗 不是太好 說真的 我家 還蠻 摩斯 板橋 女友 萬華 所以 一帶 摩斯 常去 記得 過去 印象 摩斯 雖然 餐點 單價 但是 店面 乾淨 整齊 服務 人員 親切 面帶笑容 服務 東西 好吃 漢堡 多汁 餐具 乾淨 整齊 店內 還會 香香的 可是 一兩年 摩斯 有時 真的 寧願 外帶 不要 裡面 一家 好幾家 一樣 有時候 地板 餐桌椅 有時候 垃圾 滿地 沒有 員工 出來 整理 難道 我們 顧客 幫別 顧客 東西 有時候 某些 店內 廁所 味道 充滿 整家店 餐點 沒有 過去 這麼 好吃 單純 摩斯 招牌 漢堡 以前 起來 番茄 加上 醬汁 真的 多汁 好吃 現在 有時候 就算 現吃 還是 覺得 漢堡 乾乾的 好吃 其他 餐點 到哪去 甚至 我家 旁邊 那家 摩斯 服務 人員 根本就是 可以 形容 女朋友 點餐 一點 其實 多個  而已 看得出 服務 人員 滿臉 不耐煩 其實 摩斯 還是 很多 服務 人員 真的 親切 但是 那些 服務 人員 真的 毀了 摩斯 印象 還有 招牌 大根 薯條 有時候 好吃 懷疑 摩斯 員工 訓練 品管 甚麼  還是 只有 我家 女朋友 附近 摩斯  哪家 曉得 有沒有 相同 感覺 還是 年紀 越來越 要求 越來越 不是 我家 隔壁 還有 另一家 速食店 店內 環境 只能 一年 一年 舒適 餐點 好吃 從小 員工 親切 摩斯 標榜 日式 溫暖 風格 品質 管理 有待 加強 分享 一下 這樣 不會 被告 真的 只是 個人 感受 如果 有持 反對 意見 可以 分享 一下 不過 這些 就是 最近 摩斯 感受 言成 新選組 發信站 踢踢 實業      縱使  變爛 怎樣 不會 藍藍    ,0,1591
47,48,48,  葛瑞森      摩斯 以前 到底 甚麼  時間       引述  阿修 發誓 真的 只是 單純 顧客 因為 今天 看到 天下雜誌 後面 又有 摩斯 報導 類似 廣告 想到 一兩年 摩斯 經驗 不是太好 說真的 我家 還蠻 摩斯 板橋 女友 萬華 所以 一帶 摩斯 常去 記得 過去 印象 摩斯 雖然 餐點 單價 但是 店面 乾淨 整齊 服務 人員 親切 面帶笑容 服務 東西 好吃 漢堡 多汁 餐具 乾淨 整齊 店內 還會 香香的 可是 一兩年 摩斯 有時 真的 寧願 外帶 不要 裡面 一家 好幾家 一樣 有時候 地板 餐桌椅 有時候 垃圾 滿地 沒有 員工 出來 整理 難道 我們 顧客 幫別 顧客 東西 有時候 某些 店內 廁所 味道 充滿 整家店 餐點 沒有 過去 這麼 好吃 單純 摩斯 招牌 漢堡 以前 起來 番茄 加上 醬汁 真的 多汁 好吃 現在 有時候 就算 現吃 還是 覺得 漢堡 乾乾的 好吃 其他 餐點 到哪去 甚至 我家 旁邊 那家 摩斯 服務 人員 根本就是 可以 形容 女朋友 點餐 一點 其實 多個  而已 看得出 服務 人員 滿臉 不耐煩 其實 摩斯 還是 很多 服務 人員 真的 親切 但是 那些 服務 人員 真的 毀了 摩斯 印象 還有 招牌 大根 薯條 有時候 好吃 懷疑 摩斯 員工 訓練 品管 甚麼  還是 只有 我家 女朋友 附近 摩斯  哪家 曉得 有沒有 相同 感覺 還是 年紀 越來越 要求 越來越 不是 我家 隔壁 還有 另一家 速食店 店內 環境 只能 一年 一年 舒適 餐點 好吃 從小 員工 親切 摩斯 標榜 日式 溫暖 風格 品質 管理 有待 加強 分享 一下 這樣 不會 被告 真的 只是 個人 感受 如果 有持 反對 意見 可以 分享 一下 不過 這些 就是 最近 摩斯 感受 其實 這讓 想到 台中 火車站 摩斯 其他 摩斯 起來 服務態度 不錯 如果 知道 火車 是否 服務 人員 細心 估算 但是 知道 因為 火車站  特別 還是 怎樣 可是 那些 像是 這種 單價 東西 內用 店面 味道 相較 其他 門市 速食店 實在 有夠 噁心 簡直 比台 廁所 還臭 感覺 像是 餿水 堆裡 東西 第一次 點餐 進去 一分鐘 那種 味道 下嚥 原本 胃口 消失 只好 打包 出去 從此以後 只敢 打包 不敢 內用 發信站 踢踢 實業      這跟 是不是 外勞 沒關係 什麼 連去 速食店 種族           泰勞 無關 遇過 別家 一樣       台中 一下 外勞 關係 遊民 比較 關係      台中 火車站 還好      以後   勞阿珂顆      平常 還好 有時 遊民 坐過 之後 真的 味道 舒服      不過 我想 這是 火車站 非戰 之罪      平時 還有 一個 老伯伯 會用 拙劣 手法 走店 報紙      店員 店員 無可奈何      牛肉 真的 那家 摩斯 店家 良心      很多很多 尤其 離開 台北 以外 肉片      之前 連炸 蝦堡片 怎樣      速度 品質 不要      應該 高級 牛排館      泰國 餐廳 未必 比台灣    ,-1,1146
48,49,49,  阿修     摩斯 以前 到底 甚麼  時間       發誓 真的 只是 單純 顧客 因為 今天 看到 天下雜誌 後面 又有 摩斯 報導 類似 廣告 想到 一兩年 摩斯 經驗 不是太好 說真的 我家 還蠻 摩斯 板橋 女友 萬華 所以 一帶 摩斯 常去 記得 過去 印象 摩斯 雖然 餐點 單價 但是 店面 乾淨 整齊 服務 人員 親切 面帶笑容 服務 東西 好吃 漢堡 多汁 餐具 乾淨 整齊 店內 還會 香香的 可是 一兩年 摩斯 有時 真的 寧願 外帶 不要 裡面 一家 好幾家 一樣 有時候 地板 餐桌椅 有時候 垃圾 滿地 沒有 員工 出來 整理 難道 我們 顧客 幫別 顧客 東西 有時候 某些 店內 廁所 味道 充滿 整家店 餐點 沒有 過去 這麼 好吃 單純 摩斯 招牌 漢堡 以前 起來 番茄 加上 醬汁 真的 多汁 好吃 現在 有時候 就算 現吃 還是 覺得 漢堡 乾乾的 好吃 其他 餐點 到哪去 甚至 我家 旁邊 那家 摩斯 服務 人員 根本就是 可以 形容 女朋友 點餐 一點 其實 多個  而已 看得出 服務 人員 滿臉 不耐煩 其實 摩斯 還是 很多 服務 人員 真的 親切 但是 那些 服務 人員 真的 毀了 摩斯 印象 還有 招牌 大根 薯條 有時候 好吃 懷疑 摩斯 員工 訓練 品管 甚麼  還是 只有 我家 女朋友 附近 摩斯  哪家 曉得 有沒有 相同 感覺 還是 年紀 越來越 要求 越來越 不是 我家 隔壁 還有 另一家 速食店 店內 環境 只能 一年 一年 舒適 餐點 好吃 從小 員工 親切 摩斯 標榜 日式 溫暖 風格 品質 管理 有待 加強 分享 一下 這樣 不會 被告 真的 只是 個人 感受 如果 有持 反對 意見 可以 分享 一下 不過 這些 就是 最近 摩斯 感受 發信站 踢踢 實業      覺得 金黃 薯條 沒有 以前 好吃      覺得 速食店 就是 不能 挑人 店家 不然 品質 容易 下降      經驗 環境 還是 不錯 但是 菜單 感覺 敷衍 然後      品質 有點 退步 堡類 太乾 經驗 變多      雖然 已經 摩斯 離職 不過 覺得 看店 店長 管理方      我們 換了 店長 之後 每個 當班 人數 就連 餐點      趕著出 更何況 桌上 垃圾      至於 好吃 其實 摩斯 麥當勞 一樣 設定 時間 應該      物料  或是  換新 油炸 出來 聽說      我家 附近  越來越 難吃 雖然 服務      除了 紅茶 品質 不太穩 之外 覺得 還好 沒原  這麼      候餐 時間 變短 品質 新品 有時 美味      地區 公司 附近 只有 其中 是從 開始      一直 比不上 其他 其他 還是 維持       工作 應該 知道 什麼 可是 不敢      摩斯 點餐 人員 如果 送餐 的話      不會 對餐 東西 反倒 新來 男員工 還態      比較      堡類 肉片 會太乾 店家 做好 不是 現做 所以 難吃      而且 覺得 工作量 真的 龐大  覺得 有點      只能 每個 想要 現做 好吃 每個 不能 哪生 出來      這次 雙人 套餐 全部都是       點菜 十秒 說話 的話 真的 奇怪    ,0,1161
49,50,50,  冰凍 夏日      摩斯 以前 到底 甚麼  時間       我家 一直  支持 熱愛 家庭 以前 它們 十家 分店 開始 直到 我們 移民 國外 有時候 想念 還是 他們 熱呼呼 速食 直到 兩年 左右 搬回 台灣 因此 機會 剛好 應徵  所以 熱血 衝滿 上班 我要 剛好 正在 籌備 就是 星期 開始 營運 全部 同班 組員 他們 第一次  也就是說 全部 組員 除了 店長 兩位 其他 店來 支援 店員 另外 兩位 其他 店長 營運 期間 會來 幫手 全員 新手 想當然 我們 混亂 緊張 營運 期間 過後 我們 依然 常常 客訴 不外乎 外帶 垃圾 沒清 外頭 蒼蠅 等等 之類 當然 開始 營運 其他 店來 幫手 當然 撐得 下去 等到 營運 期過 幫手 調回 原店 整間 依然 處在 混亂 狀況 組員 撐不下去 離開 新手 一直 換新 人力不足  現狀 不忙 時候 當然 沒差 一忙 起來 時候 人手 永遠 不夠 總公司 非常 喜歡 加入 網路 訂餐 電話 訂餐 外送 服務 一個班 只有 幾個 起來 一個 非常 令人 困擾 廚房 雖然 一樣 堅持 日式 乾淨 規定 整個 團隊 已經 亂成一團 店長 累個 半死 超時 工作 不能 改變 人手 不能 增加  雖然 非常 喜歡 這份 工作 伙伴 實在 不能 認同 公司 這樣 作風 這裡 以前 認知  實在 相差太多 大約 一個月 左右 提出 離職 現在 還是 喜歡  用餐 只是  已經 不再 是剛 開始  現在  注重 可能 快速 展店 工作      獅子 新手 媽咪 兔子 小米 發信站 踢踢 實業     編輯  來自       喜歡 一家 那家 店當 員工 不同 感受      同意 樓上 全世界 很少 公司 提供 職員  那樣 享受      工作 環境 福利 雖然 性質 不同      店員 素質 店長 要求 很大       薪資 沒調 服務項目 越來越 難為 服務業      聽過 很多 因為 喜歡 摩斯 所以 摩斯 不過      當上 正值 免費 餐點 可以 加上 真的 進來 之後      知道 裡面 一個樣       唯一 好處 就是 現炸      就是 薪資 沒調       我覺 服務業 員工 真的 苛刻 那麼 分紅      薪資 沒調       一個 工作量 非常 而已 時薪少 連餐 員工      正職 免費 餐點   怎麼 喜歡  打退    ,1,823
50,51,51,  熱血     新聞 摩斯 漢堡 大口 中國 澳洲 市場 今年 超過 一個 股本 時間        摩斯 漢堡 大口 中國 澳洲 市場 今年 超過 一個 股本 東元 集團   旗下 安心 食品 服務 摩斯 漢堡    全年 營收達  億元 稅後 純益  億元 每股 稅後 純益  今年 全力 衝刺 海外 市場 月將 投資  萬澳元  萬元 台幣 成立 澳洲 里斯本 第一家 據點 全年 另外 台灣將 成長  中國 大陸 則達  法人 表示 中國 內需 加持 全年 營收將 站上  億元 獲利 超過 個股 公司 預計 季送件 申請 上櫃 最快 年底 掛牌 安心 表示 由於 澳洲 人口  多萬 台灣 相當 當地 所得 水準 出台 灣一 農畜 海產 資源 豐富 加上 當地人 小麥 過敏 因此 食米 食物 因此 打米 漢堡 摩斯 相當 競爭力 另外 東元 澳洲 分公司 當地 經營  不論是 展店 或是 挑選 食材 許多 資源 可以 使用 除了 台灣 市場 搶食 大陸 內需 商機 東元 集團 安心 食品 日本 摩斯 公司 伊藤忠 商社 合資 廈門 摩斯 漢堡 廈門 開設 連鎖 門市 據點 全力 進軍 大陸 市場 福建 新增 大本營 還會 拓展 浙江 今年 則要 展店  成長 摩斯 漢堡 東元 集團 旗下 安心 食品 服務 經營 品牌 目前 台灣 第二 連鎖 速食店 店數 規模 僅次於 麥當勞 安心 食品 服務 立於  目前 實收 資本額  億元 東元 集團 持股 並與 日本    技術 合作 成立 專門從事 連鎖 速食 餐飲店 經營 並以   摩斯 漢堡 餐飲 連鎖店 品牌 安心 食品 完全 自有 直營 連鎖 方式 適當 地區 設店 經營 現場 調理 提供 各式 漢堡 點心 飲料 商品銷售 用餐 消費者 客席 外帶 食用 目前  家門 未來 展店 目標 將在 台灣 開設  家門 據點 摩斯 漢堡 經營 型態 提供 漢堡 熱狗 三明治 沙拉 甜點 及湯 飲料 餐飲 項目 商品 括主 餐類 漢堡 漢堡 熱狗 三明治 佔營收  點心 雞塊 炸雞 薯條 沙拉 甜點 冰淇淋  熱飲 冷飲 果汁  其他 禮盒 內銷 主力 其中 北區 銷售 比重  以上 中區 南區 市場 則佔約  左右         光光 卡口 發信站 踢踢 實業     編輯  來自       所以 台資 還是 日資 還是 合資      台資    ,1,765
51,52,52,  雙姓 雙贏 唯一 正解    新聞 食材 摩斯 食材 本土 時間        聯合晚報 記者 黃玉 台北 報導     康健 雜誌 針對 速食店 咖啡店 早餐 評比 圖為 摩斯 早餐 記者 盧振昇 攝影 一份 營養 早餐 做到 環保 康健 雜誌 評比 速食店 以及 咖啡店 早餐 除了 摩斯 漢堡 咖啡 其他 店家 選用 本土 食材 台灣 環境 資訊 協會 秘書長 瑞賓 表示 這次 評比 家業 發現 幾乎 外帶 減少 過度 自備 杯子 業者 消費者 享有  折扣 採用 本土 食材 減少 足跡 樂活 環保 一環 瑞賓 例如 許多 業者 提供 鮭魚 鱈魚 台灣 不產 鱈魚 鮭魚 長時間 遠距離 運輸 來自 國外 食材 不僅 需要 保鮮 新鮮度 打折扣 建議 食材 應該 以台灣 生產 優先 其中 摩斯 選用 有機 雲林 彰化 主產地 雞蛋 萵苣 洋蔥 生產 履歷 高麗菜 麥當勞 僅有 雞蛋 來自 台灣 本土 其他 包括 雞肉 牛肉 蘋果 食材 國外 進口    聯合晚報            新聞 養兒 開銷  萬新 台幣 南韓 少子      不需 愚蠢 重男輕女 理由 現在 很多 只生 一個 連要 重男輕女 對象 新聞 學歷 之賜 年輕 女性 男人 賺錢      新聞 台灣  比率 世界 第三     新聞 台灣 未滿  歲者 女性 教育 程度 高於 男性     男人 或當 女人 哪種 比較 生理期 當兵 二選 一吧 別樣 挑爽 編輯  來自       可惜 摩斯 漢堡 不如 麥當勞 普遍 不知      中興大學 剛好 一家           三樓 幹嘛 推回來      摩斯 鱈魚      頂呱呱 本土 食材用 沒有 摩斯      摩斯 雜誌架 康健 這就 叫做 供需 關係      怎麼 沒有      同樣 報導 中央社 指出 業者 聯合  直接      蘋果日報 今天 全部 列出 環保 企業      價錢 本土 點就      廣編稿 頂呱呱 應該 全都 本土 只是 行銷 人員 太差      就算 業者 自己 宣傳 新聞 不過 內容 沒錯       的確 用心 經營 食材    ,0,683
52,53,53,  出現 幻覺    新聞 日本 摩斯 漢堡 水果 雞堡 時間        最近 還蠻 流行 討論 國外 速食 商品 這個 大家 嘗試 目前 台灣 沒賣 美味 日本 登場 今作 最大  融合 名前 想像 未知 記者  全国  万食 限定  日本 日本 日本 遺憾 自信 日本 追求 素材 赤味 白味 日本 東西 果汁 酸味 七味 唐辛子  材料 使用 酸味 一体 調和 秘密 興味 記者 辛味 風味 酸味 融合 和風 一枚 意外 酸味 想像 創造 推薦 詳細  東京 就是 這次 日本 摩斯 微妙 漢堡 叫作 水果 雞堡 根據 新聞稿 說法 三種 然後 還有 葡萄汁 葡萄 藍莓 十味 唐辛子 辣椒粉 素材 號稱 酸甜 兼具 記者 表示 剛吃 下去 首先 辣椒 辣味 接著味 味道 水果 酸甜 出現 這個 搭配 日本 節目 商品 之前 曾經 推出 辣味 照燒堡 辣油 漢堡 辣油 漢堡 還蠻 興趣 水果 聯絡 不過 這些 台灣 推出 的話 知道 多少 人敢 嘗試 這個 連結 其實 詐騙 幌子 哪有       發信站 踢踢 實業      不敢 這種 一起 東西           先前 台灣  那些 一起 然後 版友      酸甜 食物 一向 受歡迎 糖醋 加個 辣味 這麼 接受      例子 這個          附上 日本 版友 心得 圖片       看到 紫蘇 還有 柳橙 例子 不難理解      看不懂 日本 網友 心得 不過 光看 照片 感覺 好吃       看起來 好吃 希望 台灣 摩斯 以後 會賣      番茄 好厚 台灣 沒吃過 漢堡 番茄 這麼       真的 可以 帶出 風味      橙香還 可以 接受 紫蘇 的話 覺得 失望 還是       看起來 好吃 厚度      橙香 原本 覺得 應該 噁心 過才 發現 很棒    ,1,1349
